;INSEE_COM;NOM_COM;SUPERFICIE;POPULATION;CODE_DEPT;NOM_DEPT;CODE_REG;NOM_REG;Code_postal;Nom;Région
71;71313;MONTHELON;2465;394;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71400.0;Saône-et-Loire;Bourgogne
71;71297;MESVRES;2346;772;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71190.0;Saône-et-Loire;Bourgogne
71;71480;SAINT-SERNIN-DU-PLAIN;1452;611;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71510.0;Saône-et-Loire;Bourgogne
71;71205;FRANGY-EN-BRESSE;2376;643;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71330.0;Saône-et-Loire;Bourgogne
71;71020;BARNAY;1548;118;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71540.0;Saône-et-Loire;Bourgogne
71;71491;SAINT-YAN;2622;1138;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71600.0;Saône-et-Loire;Bourgogne
71;71082;CHAMPLECY;2285;226;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71120.0;Saône-et-Loire;Bourgogne
71;71018;BANTANGES;1096;555;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71500.0;Saône-et-Loire;Bourgogne
71;71021;BARON;1329;296;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71120.0;Saône-et-Loire;Bourgogne
71;71502;SASSENAY;1904;1566;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71530.0;Saône-et-Loire;Bourgogne
71;71533;TANCON;946;569;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71740.0;Saône-et-Loire;Bourgogne
71;71414;SAINT-FORGEOT;1594;493;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71400.0;Saône-et-Loire;Bourgogne
71;71300;LE MIROIR;1838;579;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71480.0;Saône-et-Loire;Bourgogne
71;71541;TORPES;1591;390;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71244;JOUVENCON;636;424;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71290.0;Saône-et-Loire;Bourgogne
71;71581;VINDECY;1649;254;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71409;SAINT-EMILAND;2425;328;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71490.0;Saône-et-Loire;Bourgogne
71;71047;BOURBON-LANCY;5586;5187;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71140.0;Saône-et-Loire;Bourgogne
71;71391;SAINT-BERAIN-SUR-DHEUNE;1281;567;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71510.0;Saône-et-Loire;Bourgogne
71;71563;VAUX-EN-PRE;442;94;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71385;SAINT-AMOUR-BELLEVUE;518;550;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71570.0;Saône-et-Loire;Bourgogne
71;71186;ECUELLES;999;226;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71350.0;Saône-et-Loire;Bourgogne
71;71417;SAINT-GENGOUX-LE-NATIONAL;945;1043;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71556;VARENNES-LES-MACON;477;549;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71000.0;Saône-et-Loire;Bourgogne
71;71169;DAVAYE;417;677;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71268;LUGNY-LES-CHAROLLES;1685;342;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71120.0;Saône-et-Loire;Bourgogne
71;71031;BERZE-LE-CHATEL;553;53;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71221;GIVRY;2619;3664;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71529;SUIN;2206;281;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71105;CHARNAY-LES-MACON;1227;6874;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71850.0;Saône-et-Loire;Bourgogne
71;71254;LAYS-SUR-LE-DOUBS;1046;132;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71229;LES GUERREAUX;2037;247;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71160.0;Saône-et-Loire;Bourgogne
71;71484;SAINT-USUGE;3207;1249;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71500.0;Saône-et-Loire;Bourgogne
71;71307;MONTCEAUX-L'ETOILE;978;297;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71506;SAVIGNY-EN-REVERMONT;2752;1173;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71580.0;Saône-et-Loire;Bourgogne
71;71209;FRONTENAUD;1530;754;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71580.0;Saône-et-Loire;Bourgogne
71;71139;COLLONGE-EN-CHAROLLAIS;1213;143;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71137;CLUNY;2384;4712;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71282;MARMAGNE;3108;1248;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71710.0;Saône-et-Loire;Bourgogne
71;71262;LONGEPIERRE;1223;180;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71255;LESME;523;187;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71140.0;Saône-et-Loire;Bourgogne
71;71074;CHAINTRE;333;531;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71570.0;Saône-et-Loire;Bourgogne
71;71057;BRAY;992;122;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71322;MORLET;664;68;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71360.0;Saône-et-Loire;Bourgogne
71;71122;CHEILLY-LES-MARANGES;701;522;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71150.0;Saône-et-Loire;Bourgogne
71;71485;SAINT-VALLERIN;678;273;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71588;VITRY-EN-CHAROLLAIS;2133;1150;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71600.0;Saône-et-Loire;Bourgogne
71;71194;FARGES-LES-CHALON;397;716;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71150.0;Saône-et-Loire;Bourgogne
71;71242;JONCY;1505;535;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71578;CLUX-VILLENEUVE;1536;343;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71281;MARLY-SUR-ARROUX;2573;331;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71420.0;Saône-et-Loire;Bourgogne
71;71450;SAINT-MARTIN-DE-COMMUNE;1481;121;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71490.0;Saône-et-Loire;Bourgogne
71;71024;BAUGY;1267;517;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71285;MARTIGNY-LE-COMTE;3705;424;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71190;EPINAC;2595;2320;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71360.0;Saône-et-Loire;Bourgogne
71;71397;SAINTE-CECILE;723;286;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71564;VENDENESSE-LES-CHAROLLES;2743;770;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71120.0;Saône-et-Loire;Bourgogne
71;71559;VARENNES-SOUS-DUN;1755;581;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71347;PERREUIL;761;528;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71510.0;Saône-et-Loire;Bourgogne
71;71290;MAZILLE;954;398;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71408;SAINT-EDMOND;1027;368;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71740.0;Saône-et-Loire;Bourgogne
71;71115;CHATEL-MORON;656;88;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71510.0;Saône-et-Loire;Bourgogne
71;71250;LAIZE;1061;1079;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71870.0;Saône-et-Loire;Bourgogne
71;71070;BUXY;1188;2175;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71188;EPERTULLY;334;61;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71360.0;Saône-et-Loire;Bourgogne
71;71324;MOROGES;868;570;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71509;LA CELLE-EN-MORVAN;2016;471;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71400.0;Saône-et-Loire;Bourgogne
71;71515;SERCY;583;101;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71292;MELLECEY;1418;1255;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71496;SAMPIGNY-LES-MARANGES;268;166;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71150.0;Saône-et-Loire;Bourgogne
71;71100;CHARDONNAY;638;197;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71700.0;Saône-et-Loire;Bourgogne
71;71240;JALOGNY;1015;340;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71584;VIRE;1130;1119;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71260.0;Saône-et-Loire;Bourgogne
71;71198;FLACEY-EN-BRESSE;1367;355;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71580.0;Saône-et-Loire;Bourgogne
71;71462;SAINT-MAURICE-EN-RIVIERE;1874;569;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71620.0;Saône-et-Loire;Bourgogne
71;71539;TINTRY;978;75;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71490.0;Saône-et-Loire;Bourgogne
71;71286;MARY;1454;234;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71300.0;Saône-et-Loire;Bourgogne
71;71153;LE CREUSOT;1807;22574;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71200.0;Saône-et-Loire;Bourgogne
71;71400;SAINT-CLEMENT-SUR-GUYE;734;135;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71265;LA LOYERE;577;436;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;;Saône-et-Loire;Bourgogne
71;71305;MONTBELLET;1948;809;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71260.0;Saône-et-Loire;Bourgogne
71;71552;UXEAU;3279;537;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71130.0;Saône-et-Loire;Bourgogne
71;71213;LA GENETE;1167;540;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71290.0;Saône-et-Loire;Bourgogne
71;71579;VILLENEUVE-EN-MONTAGNE;1559;153;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71301;MONT;1624;206;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71140.0;Saône-et-Loire;Bourgogne
71;71016;AZE;1505;1046;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71260.0;Saône-et-Loire;Bourgogne
71;71181;DONZY-LE-PERTUIS;609;152;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71270;MACON;2704;32917;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71000.0;Saône-et-Loire;Bourgogne
71;71270;MACON;2704;32917;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71000.0;Saône-et-Loire;Bourgogne
71;71123;CHENAY-LE-CHATEL;3203;402;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71340.0;Saône-et-Loire;Bourgogne
71;71379;SAGY;3432;1238;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71580.0;Saône-et-Loire;Bourgogne
71;71392;SAINT-BOIL;1175;474;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71321;MOREY;1354;213;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71510.0;Saône-et-Loire;Bourgogne
71;71090;LA CHAPELLE-DE-GUINCHAY;1264;3879;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71570.0;Saône-et-Loire;Bourgogne
71;71503;SAULES;207;123;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71555;VARENNES-LE-GRAND;1920;2267;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71141;COLOMBIER-EN-BRIONNAIS;1338;307;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71073;CHAGNY;1880;5657;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71150.0;Saône-et-Loire;Bourgogne
71;71176;DIGOIN;3513;8119;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71160.0;Saône-et-Loire;Bourgogne
71;71558;VARENNES-SAINT-SAUVEUR;3049;1117;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71480.0;Saône-et-Loire;Bourgogne
71;71549;LA TRUCHERE;515;194;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71290.0;Saône-et-Loire;Bourgogne
71;71251;LAIZY;3124;618;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71190.0;Saône-et-Loire;Bourgogne
71;71094;LA CHAPELLE-SOUS-BRANCION;1005;128;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71700.0;Saône-et-Loire;Bourgogne
71;71438;SAINT-LEGER-DU-BOIS;2132;556;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71360.0;Saône-et-Loire;Bourgogne
71;71235;HURIGNY;919;1939;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71870.0;Saône-et-Loire;Bourgogne
71;71495;SALORNAY-SUR-GUYE;1123;845;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71547;TRIVY;1177;267;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71520.0;Saône-et-Loire;Bourgogne
71;71144;CORDESSE;1053;185;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71540.0;Saône-et-Loire;Bourgogne
71;71374;ROSEY;422;165;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71553;VAREILLES;861;243;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71202;FONTAINES;2490;1959;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71150.0;Saône-et-Loire;Bourgogne
71;71340;PALINGES;3662;1539;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71430.0;Saône-et-Loire;Bourgogne
71;71076;CHALON-SUR-SAONE;1530;44564;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71100.0;Saône-et-Loire;Bourgogne
71;71352;LE PLANOIS;505;98;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71330.0;Saône-et-Loire;Bourgogne
71;71084;CHANES;230;570;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71570.0;Saône-et-Loire;Bourgogne
71;71524;SIVIGNON;1261;166;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71525;SOLOGNY;1069;573;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71582;LA VINEUSE;1583;291;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71499;SANVIGNES-LES-MINES;3555;4414;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71410.0;Saône-et-Loire;Bourgogne
71;71279;MARIZY;3072;455;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71279;MARIZY;3072;455;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71530;SULLY;3184;526;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71360.0;Saône-et-Loire;Bourgogne
71;71291;MELAY;3644;974;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71340.0;Saône-et-Loire;Bourgogne
71;71293;MENETREUIL;1509;408;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71470.0;Saône-et-Loire;Bourgogne
71;71005;ALUZE;604;240;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71510.0;Saône-et-Loire;Bourgogne
71;71368;RECLESNE;2090;311;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71540.0;Saône-et-Loire;Bourgogne
71;71011;ANZY-LE-DUC;2508;435;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71098;CHARBONNAT;2225;251;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71320.0;Saône-et-Loire;Bourgogne
71;71437;SAINT-LAURENT-EN-BRIONNAIS;1290;351;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71219;GIGNY-SUR-SAONE;1451;554;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71436;SAINT-LAURENT-D'ANDENAY;1141;1066;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71210.0;Saône-et-Loire;Bourgogne
71;71263;LOUHANS;2273;6461;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71500.0;Saône-et-Loire;Bourgogne
71;71481;SAINT-SYMPHORIEN-D'ANCELLES;636;1089;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71570.0;Saône-et-Loire;Bourgogne
71;71151;CREOT;216;81;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71490.0;Saône-et-Loire;Bourgogne
71;71050;BOURGVILAIN;1181;328;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71520.0;Saône-et-Loire;Bourgogne
71;71233;L'HOPITAL-LE-MERCIER;1648;304;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71600.0;Saône-et-Loire;Bourgogne
71;71402;SAINT-CYR;1319;766;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71152;CRESSY-SUR-SOMME;2814;208;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71760.0;Saône-et-Loire;Bourgogne
71;71048;BOURG-LE-COMTE;1150;201;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71381;SAILLY;908;80;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71428;SAINT-IGNY-DE-ROCHE;795;737;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71170.0;Saône-et-Loire;Bourgogne
71;71178;DOMPIERRE-LES-ORMES;3030;942;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71520.0;Saône-et-Loire;Bourgogne
71;71193;ETRIGNY;1927;456;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71232;HAUTEFOND;1360;210;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71600.0;Saône-et-Loire;Bourgogne
71;71562;VAUDEBARRIER;806;236;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71120.0;Saône-et-Loire;Bourgogne
71;71393;SAINT-BONNET-DE-CRAY;2234;465;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71340.0;Saône-et-Loire;Bourgogne
71;71412;SAINT-EUSEBE;2132;1125;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71210.0;Saône-et-Loire;Bourgogne
71;71528;SORNAY;1807;2005;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71500.0;Saône-et-Loire;Bourgogne
71;71054;BRAGNY-SUR-SAONE;1481;586;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71350.0;Saône-et-Loire;Bourgogne
71;71236;IGE;1466;853;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71269;LUX;617;1879;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71100.0;Saône-et-Loire;Bourgogne
71;71256;LESSARD-EN-BRESSE;820;563;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71440.0;Saône-et-Loire;Bourgogne
71;71395;SAINT-BONNET-DE-VIEILLE-VIGNE;1783;200;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71430.0;Saône-et-Loire;Bourgogne
71;71104;CHARNAY-LES-CHALON;920;183;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71350.0;Saône-et-Loire;Bourgogne
71;71399;SAINT-CHRISTOPHE-EN-BRIONNAIS;1517;509;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71341;PALLEAU;1080;217;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71350.0;Saône-et-Loire;Bourgogne
71;71192;ETANG-SUR-ARROUX;3457;1936;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71190.0;Saône-et-Loire;Bourgogne
71;71277;MARCILLY-LES-BUXY;1896;664;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71351;PIERRE-DE-BRESSE;2821;1972;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71452;SAINT-MARTIN-DE-SALENCEY;1590;109;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71572;VERS;416;222;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71051;BOUZERON;367;147;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71150.0;Saône-et-Loire;Bourgogne
71;71085;CHANGE;656;241;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;21340.0;Saône-et-Loire;Bourgogne
71;71459;SAINT-MARTIN-SOUS-MONTAIGU;368;356;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71350;PIERRECLOS;1235;912;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71030;BERGESSERIN;727;240;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71228;GUERFAND;640;200;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71620.0;Saône-et-Loire;Bourgogne
71;71584;VIRE;1130;1119;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71260.0;Saône-et-Loire;Bourgogne
71;71033;BEY;892;790;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71620.0;Saône-et-Loire;Bourgogne
71;71315;MONT-LES-SEURRE;652;175;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
